id_transaccion,fecha,id_cliente,tipo_operacion,importe,moneda,pais_destino,saldo_posterior,canal,referencia
2283,09-02-2024,1305,wire_transfer,,JPY,AR,9193.98,cajero,TR-980506
2284,2024-12-30,1032,RETIRO,118.71,MXN,CO,9159.78,sucursal,TR-953483
2285,30/08/2023,1051,wire_transfer,335.91,JPY,DE,10804.37,telefono,PAY-397208
2286,30/08/2023,1051,wire_transfer,333.28,JPY,DE,10804.37,telefono,OP-218029
2287,18/11/2024,1054,pago,7682.7,JPY,IT,12752.93,telefono,REF-338978
2288,10-16-2023,1348,Transferencia,838.25,USD,CO,16730.8,web,OP-945759
2289,09/12/2023,1395,deposito,13539.54,GBP,US,7647.36,web,TR-342659
2290,04/09/2024,1014,Transferencia,1396.8,COP,PT,16978.42,app,REF-625272
2291,2024-08-25,1067,RETIRO,948.77,EUR,MX,14173.97,cajero,PAY-643946
2292,07-11-2024,1285,retiro,639.73,GBP,JP,9392.2,telefono,OP-365934
2293,2023-07-14,1308,deposito,862.13,COP,PE,25214.38,app,REF-801349
2294,04-21-2024,1102,TRANSF,1232.45,EUR,MX,-639.75,telefono,TR-722829
2295,09/04/2023,1249,Pago,1279.64,JPY,FR,-3844.76,sucursal,PAY-451359
2296,01-06-2024,1154,transferencia,3286.28,JPY,DE,15937.83,telefono,REF-344073
2297,03/07/2023,1374,deposito,4799.03,EUR,FR,18659.51,cajero,REF-232660
2298,11-04-2024,1099,PAGO,1593.12,BRL,FR,19966.38,web,PAY-238275
2299,2023-05-06,1122,PAGO,1928.06,USD,AR,8894.83,telefono,TXN-173742
2300,24/03/2024,1038,Pago,175.3,JPY,BR,15019.72,sucursal,REF-467327
2301,2024-09-06,1287,TRANSF,2979.54,BRL,ES,18671.85,app,TXN-833492
2302,03/01/2024,1235,transferencia,4995.81,EUR,AR,9061.59,app,REF-180931
2303,29/10/2023,1215,Retiro,2673.12,BRL,BR,14428.46,web,TR-842950
2304,07-21-2023,1034,Transferencia,201.11,JPY,CO,15512.59,cajero,OP-461585
2305,2024-01-13,1060,transferencia,766.03,EUR,BR,11895.29,app,TXN-516273
2306,06-30-2024,1210,PAGO,3865.8,GBP,US,14022.11,app,TR-728909
2307,25/03/2024,1369,Deposito,5630.92,BRL,CN,2087.84,sucursal,TR-325089
2308,30/04/2023,1237,TRANSF,184.74,GBP,MX,27843.28,app,TR-397348
2309,07-04-2024,1256,deposito,1903.69,USD,JP,-4431.12,web,REF-593805
2310,2023-06-02,1136,deposito,2790.79,BRL,BR,14712.48,sucursal,TXN-449589
2311,09/05/2023,1069,Transferencia,3546.57,MXN,AR,18741.43,web,REF-260041
2312,2024-08-16,1055,DEP,1175.96,COP,GB,13071.18,telefono,PAY-101186
2313,03/12/2024,1209,Deposito,2814.3,MXN,CO,8371.52,app,REF-275089
2314,2024-05-26,1131,Pago,2455.95,COP,JP,10714.66,app,OP-555560
2315,2024-07-12,1133,Retiro,7173.78,USD,CN,21922.9,app,OP-795117
2316,30/11/2023,1119,Transferencia,2979.07,EUR,IT,12011.81,app,TXN-933818
2317,2023-06-01,1054,wire_transfer,,JPY,MX,23592.3,web,REF-700558
2318,2024-10-28,1220,pago,773.71,BRL,ES,20869.52,web,TR-274533
2319,25/02/2023,1059,transferencia,2215.53,JPY,ES,8549.92,app,PAY-252726
2320,30/03/2023,1265,retiro,404.54,COP,ES,8152.7,telefono,TXN-366541
2321,26/04/2023,1330,wire_transfer,4224.92,MXN,BR,18480.04,cajero,OP-320089
2322,20/02/2023,1197,wire_transfer,609.68,GBP,BR,38389.15,sucursal,PAY-384063
2323,01-23-2023,1190,RETIRO,160.26,MXN,JP,20796.19,sucursal,TXN-619617
2324,07/12/2024,1274,Transferencia,9455.79,EUR,GB,2738.6,app,TXN-621039
2325,2024-05-25,1341,PAGO,1943.04,GBP,CN,12308.43,cajero,TXN-497696
2326,02-16-2023,1270,TRANSF,5427.5,BRL,DE,11417.32,sucursal,TR-971041
2327,04-04-2023,1032,wire_transfer,8340.17,GBP,JP,8211.77,sucursal,OP-787920
2328,2023-02-10,1232,DEP,996.63,EUR,DE,-1065.18,app,REF-253495
2329,2023-03-26,1275,wire_transfer,497.4,USD,CL,8563.11,sucursal,TR-763230
2330,01-29-2024,1028,pago,7859.79,USD,PE,16949.22,app,PAY-948296
2331,2024-08-17,1160,retiro,3193.78,GBP,FR,-1993.27,sucursal,PAY-104766
2332,2024-07-28,1056,Transferencia,2926.44,USD,US,5037.48,telefono,PAY-654037
2333,2024-06-07,1108,pago,1833.28,GBP,PE,13010.66,web,TXN-832717
2334,2024-06-14,1212,TRANSF,3279.82,USD,US,19799.2,sucursal,TXN-886530
2335,2023-08-18,1128,wire_transfer,,USD,PE,31963.47,cajero,REF-320325
2336,32/01/2024,1267,deposito,336.53,BRL,PE,12476.09,cajero,TXN-530413
2337,21/11/2023,1300,pago,1199.67,BRL,FR,3485.05,app,REF-929511
2338,2023-09-07,1351,wire_transfer,2521.46,JPY,AR,14970.57,telefono,OP-866628
2339,06-16-2023,1242,wire_transfer,116.27,GBP,DE,-1366.99,web,OP-974731
2340,28/08/2023,1063,Deposito,3823.79,EUR,FR,13551.0,telefono,TXN-437656
2341,11-13-2023,1094,Retiro,1378.72,MXN,JP,10857.23,cajero,TR-593932
2342,01/03/2024,1246,RETIRO,4838.24,MXN,CL,32066.65,telefono,PAY-917785
2343,18/01/2024,1342,transferencia,,JPY,DE,22974.97,cajero,PAY-525837
2344,2024-09-08,1169,wire_transfer,1967.8,COP,CN,10289.81,telefono,TXN-812488
2345,2024-04-01,1187,deposito,7600.31,GBP,AR,24396.54,sucursal,REF-583776
2346,2024-01-16,1061,Transferencia,,BRL,AR,11382.36,app,TR-761261
2347,2024-11-23,1230,transferencia,5599.48,EUR,GB,1737.95,telefono,TR-302899
2348,2024-10-13,1115,TRANSF,,GBP,FR,20452.05,web,TXN-515365
2349,2024-06-09,1228,retiro,3259.82,MXN,CL,-1048.92,telefono,REF-892369
2350,05-05-2024,1208,TRANSF,5454.02,USD,CO,7125.27,cajero,PAY-575636
2351,2024-04-10,1076,RETIRO,4082.11,JPY,CL,4820.78,sucursal,TR-423276
2352,2023-09-11,1276,Transferencia,,COP,BR,9064.24,web,TR-421870
2353,20/04/2024,1169,Retiro,6859.01,COP,JP,-279.86,cajero,TXN-611100
2354,05/11/2024,1030,RETIRO,405.11,USD,US,15743.78,app,PAY-626379
2355,2024-11-08,1263,wire_transfer,,EUR,BR,4884.44,app,TR-757988
2356,11/03/2023,1000,PAGO,1058.33,COP,PT,17497.39,telefono,PAY-688231
2357,01-31-2023,1158,TRANSF,13060.57,EUR,CL,7613.23,cajero,PAY-381644
2358,01-06-2023,1164,wire_transfer,2194.99,EUR,AR,12834.32,telefono,TR-608468
2359,04-19-2023,1284,PAGO,2604.87,COP,BR,30061.19,cajero,REF-992810
2360,12-03-2024,1263,pago,3419.25,BRL,CL,28723.37,web,TXN-856115
2361,03-08-2023,1202,pago,1247.24,GBP,BR,4826.43,app,OP-493585
2362,16/09/2024,1257,Transferencia,645.36,USD,CO,33089.39,app,REF-107975
2363,14/10/2023,1017,PAGO,502.14,MXN,CN,11114.97,web,OP-528146
2364,02-20-2023,1161,pago,963.34,BRL,JP,13246.72,web,TR-394004
2365,16/01/2024,1242,TRANSF,3054.02,GBP,ES,7684.42,sucursal,REF-448181
2366,14/02/2023,1299,TRANSF,531.82,EUR,BR,16537.37,sucursal,REF-178815
2367,13/01/2024,1139,Retiro,2373.92,MXN,GB,17241.86,web,REF-249993
2368,2023-12-02,1043,pago,66.72,BRL,BR,5810.65,app,REF-815497
2369,2023-02-25,1303,Transferencia,6021.12,GBP,MX,1202.06,sucursal,PAY-740015
2370,02/07/2024,1116,RETIRO,4330.82,EUR,AR,12244.26,telefono,REF-108944
2371,01-23-2024,1262,pago,,GBP,FR,15792.08,telefono,REF-746985
2372,29/12/2024,1202,pago,8967.95,MXN,US,15779.11,cajero,PAY-930505
2373,28/04/2023,1110,wire_transfer,1721.52,USD,ES,14849.92,app,REF-710805
2374,10-30-2023,1319,PAGO,2473.15,USD,JP,5595.16,telefono,TR-764647
2375,07-30-2024,1041,Retiro,501.71,MXN,DE,17676.86,telefono,TR-806218
2376,06-02-2024,1019,TRANSF,,GBP,IT,15195.53,sucursal,TXN-902713
2377,2024-01-24,1294,wire_transfer,,GBP,ES,13368.87,sucursal,TR-834031
2378,10-03-2024,1079,retiro,3476.41,COP,JP,6267.76,sucursal,TXN-562868
2379,2024-07-26,1086,wire_transfer,,BRL,DE,8421.56,telefono,TXN-724328
2380,2023-02-18,1361,Retiro,1089.68,USD,AR,13119.13,sucursal,OP-377284
2381,31/12/2023,1156,Deposito,1333.36,EUR,JP,26964.01,telefono,TR-131359
2382,24/01/2023,1319,wire_transfer,3672.41,MXN,FR,14495.29,telefono,OP-377662
2383,09-20-2024,1037,Deposito,1029.41,MXN,DE,24321.63,web,OP-454545
2384,09-17-2024,1104,pago,1941.39,BRL,US,2221.94,cajero,REF-624996
2385,2024-10-04,1069,pago,630.83,EUR,US,15481.89,web,PAY-105026
2386,03-29-2024,1130,Pago,6888.65,COP,CN,14285.27,sucursal,OP-503040
2387,11-21-2023,1386,RETIRO,108.17,GBP,CL,16044.92,telefono,PAY-804036
2388,01-06-2024,1134,PAGO,479.26,JPY,ES,19621.41,telefono,PAY-304577
2389,09-25-2023,1152,Pago,55.06,EUR,PT,23359.77,web,PAY-316501
2390,04/12/2024,1041,retiro,550.08,MXN,GB,12408.07,sucursal,REF-343738
2391,07-30-2023,1171,Retiro,3234.46,EUR,BR,30790.49,sucursal,PAY-635373
2392,2023-12-08,1234,PAGO,4278.84,EUR,BR,10598.23,cajero,REF-606501
2393,21/11/2023,1116,RETIRO,4594.28,GBP,ES,9635.26,telefono,PAY-528581
2394,28/05/2023,1310,wire_transfer,2374.78,GBP,PE,18957.55,web,OP-318537
2395,2023-06-09,1035,Retiro,247.06,BRL,ES,21836.42,cajero,PAY-235234
2396,2023-09-30,1201,RETIRO,4656.89,USD,CL,13540.32,app,OP-608457
2397,18/07/2024,1199,Deposito,3038.04,EUR,GB,8401.36,web,OP-119367
2398,12-09-2024,1323,PAGO,771.52,JPY,PT,24053.96,telefono,OP-387696
2399,26/03/2024,1297,TRANSF,1027.64,MXN,BR,30044.24,sucursal,REF-223163
2400,10-04-2024,1371,deposito,2346.07,GBP,PT,15660.43,telefono,REF-465418
2401,26/12/2023,1089,RETIRO,745.46,JPY,PE,16485.23,app,TR-786264
2402,2023-03-10,1324,transferencia,987.9,BRL,CN,7189.01,app,TXN-188321
2403,10-05-2023,1014,DEP,1000.2,MXN,FR,24763.06,web,REF-928830
2404,2023-06-12,1340,Deposito,10512.74,JPY,IT,13065.83,telefono,OP-855024
2405,14/12/2023,1196,TRANSF,528.66,BRL,IT,34367.51,app,TXN-541766
2406,2023-04-16,1075,transferencia,182.57,MXN,DE,22474.52,app,OP-564589
2407,00/00/2024,1239,DEP,1069.07,COP,FR,12913.36,cajero,OP-693098
2408,22/04/2023,1271,retiro,2033.13,JPY,BR,23711.7,sucursal,PAY-168873
2409,2023-06-07,1388,TRANSF,1828.73,JPY,FR,19701.4,telefono,TXN-984347
2410,01/07/2023,1255,Pago,5860.73,BRL,CN,5413.54,cajero,TR-470887
2411,2024-03-02,1365,DEP,4801.87,GBP,DE,15894.04,telefono,REF-591100
2412,2024-05-31,1227,TRANSF,5766.56,MXN,DE,20343.65,telefono,TXN-786877
2413,11-01-2023,1312,PAGO,6852.76,BRL,ES,19199.79,sucursal,TR-688979
2414,04-25-2023,1147,RETIRO,647.34,USD,IT,8417.32,web,REF-270534
2415,2024-10-17,1333,pago,1672.07,JPY,CN,14030.6,web,TXN-672113
2416,2023-05-01,1158,pago,407.85,GBP,ES,23235.44,cajero,TR-896026
2417,22/11/2023,1088,RETIRO,969.53,GBP,JP,10591.35,sucursal,PAY-481264
2418,16/01/2023,1330,transferencia,,COP,IT,15583.07,cajero,TXN-475063
2419,09-19-2023,1046,Transferencia,321.14,GBP,CN,19938.35,telefono,OP-951564
2420,08/09/2023,1067,transferencia,1167.46,GBP,JP,-250.57,app,OP-159489
2421,19/12/2023,1111,wire_transfer,4306.83,GBP,PE,16509.41,web,PAY-200536
2422,2023-05-07,1208,RETIRO,3136.06,MXN,CN,16461.83,telefono,TR-563133
2423,10-27-2023,1123,DEP,,JPY,CO,13196.01,cajero,OP-926865
2424,2024-09-20,1072,wire_transfer,4041.96,GBP,DE,26460.35,sucursal,REF-731914
2425,2024-10-12,1350,Transferencia,,USD,AR,11518.82,cajero,PAY-773084
2426,08-20-2023,1096,Retiro,710.66,MXN,BR,1856.12,app,TXN-917309
2427,10-30-2024,1165,Pago,5073.52,BRL,MX,11759.99,cajero,TXN-934662
2428,06-26-2024,1012,TRANSF,1370.32,JPY,PT,12390.92,web,REF-985963
2429,06-22-2024,1089,Transferencia,,EUR,CL,18383.85,cajero,REF-626092
2430,2024-03-28,1117,PAGO,1986.42,GBP,AR,9748.7,cajero,REF-999183
2431,11-10-2024,1197,DEP,697.14,EUR,AR,8647.01,app,PAY-638852
2432,01-04-2023,1347,Deposito,4082.21,MXN,ES,14315.76,telefono,TR-753068
2433,06-12-2023,1130,deposito,242.09,USD,US,23531.47,telefono,REF-194147
2434,04-29-2023,1177,Pago,539.93,GBP,ES,17367.13,telefono,OP-256563
2435,2023-04-29,1086,transferencia,721.82,MXN,DE,17091.62,app,PAY-192551
2436,05-29-2023,1269,deposito,2706.52,MXN,DE,16586.9,sucursal,PAY-224894
2437,06-26-2023,1167,Pago,1038.27,BRL,CO,11549.64,app,TR-913258
2438,2024-12-02,1009,wire_transfer,478.51,BRL,PT,10558.32,telefono,PAY-240485
2439,24/02/2023,1392,Deposito,4287.64,JPY,CO,15650.96,app,TXN-844942
2440,18/10/2024,1013,Transferencia,,GBP,BR,23260.85,cajero,TR-602408
2441,03/05/2024,1179,retiro,1940.86,EUR,PT,9207.13,telefono,PAY-386669
2442,10-13-2023,1202,DEP,5690.56,GBP,BR,29599.88,telefono,TXN-515690
2443,07-21-2024,1153,Pago,4822.71,COP,PE,17639.87,telefono,PAY-963486
2444,11-28-2023,1042,wire_transfer,,EUR,PT,15686.13,telefono,OP-135871
2445,2024-11-21,1121,Pago,421.92,COP,CL,21146.4,web,REF-960341
2446,12/10/2023,1152,Transferencia,4041.74,BRL,FR,1691.78,telefono,TR-643488
2447,07-20-2023,1257,Retiro,809.49,MXN,IT,21198.09,sucursal,REF-486214
2448,2024-02-13,1032,pago,1124.71,JPY,JP,12973.29,sucursal,PAY-933221
2449,2024-10-05,1290,TRANSF,,MXN,CN,10236.14,app,PAY-646326
2450,18/04/2024,1291,retiro,2262.93,USD,AR,25819.6,cajero,REF-655185
2451,2023-11-02,1265,RETIRO,233.99,MXN,JP,13049.37,telefono,REF-821966
2452,19/04/2024,1071,transferencia,4749.76,MXN,FR,10170.57,cajero,REF-573709
2453,2023-01-07,1050,Deposito,3229.97,GBP,BR,8567.78,app,TR-454516
2454,24/02/2023,1274,wire_transfer,,JPY,PE,1806.23,telefono,REF-369471
2455,07-20-2023,1006,pago,2246.37,GBP,BR,13275.11,sucursal,TR-780071
2456,04-05-2023,1199,retiro,3887.78,COP,PT,24706.67,telefono,PAY-323165
2457,23/04/2024,1012,deposito,564.36,JPY,DE,14954.24,cajero,PAY-870445
2458,2024-02-08,1298,RETIRO,1253.54,COP,PE,16199.54,web,TR-973274
2459,25/11/2023,1210,Pago,1974.45,COP,ES,9603.15,web,REF-738843
2460,27/04/2024,1367,DEP,1428.43,GBP,FR,17937.62,web,TR-208924
2461,10-10-2023,1153,retiro,2048.87,MXN,DE,16464.4,sucursal,OP-390043
2462,31/11/2023,1243,RETIRO,2783.28,USD,MX,16806.06,web,PAY-581945
2463,2024-09-22,1272,PAGO,444.84,GBP,DE,14611.02,web,TXN-996149
2464,16/10/2024,1064,wire_transfer,5308.77,MXN,IT,15010.37,app,OP-831345
2465,08-04-2024,1027,retiro,1578.68,EUR,DE,15860.63,sucursal,OP-719664
2466,01-04-2023,1015,Deposito,20.69,JPY,CL,23674.83,sucursal,PAY-501540
2467,08/11/2024,1097,transferencia,,BRL,AR,6325.97,sucursal,TR-483524
2468,2023-10-26,1041,Pago,3590.23,EUR,JP,9955.42,sucursal,OP-468411
2469,28/05/2023,1163,DEP,1668.36,JPY,GB,23905.66,telefono,TXN-175224
2470,17/07/2024,1172,DEP,31.72,JPY,DE,16956.98,sucursal,REF-895477
2471,22/07/2023,1113,pago,385.01,COP,US,25477.47,telefono,TXN-794352
2472,21/11/2024,1099,Transferencia,2693.0,COP,JP,20532.74,cajero,TR-636563
2473,07-11-2024,1089,Retiro,841.05,COP,AR,20975.27,cajero,TR-839867
2474,2023-11-14,1137,TRANSF,1384.9,MXN,MX,23285.61,telefono,PAY-211391
2475,2023-11-22,1278,Transferencia,810.31,COP,CL,23058.96,app,OP-375187
2476,10-21-2024,1322,PAGO,4620.87,BRL,MX,35430.81,cajero,TXN-475039
2477,21/04/2023,1043,RETIRO,2010.12,MXN,GB,20419.97,telefono,TXN-460510
2478,19/12/2024,1214,pago,1435.07,COP,GB,13259.06,cajero,PAY-698776
2479,03-04-2024,1074,wire_transfer,204.7,BRL,GB,8646.36,telefono,TXN-489513
2480,2024-09-24,1388,PAGO,201.49,BRL,JP,24000.43,cajero,TXN-650681
2481,27/02/2023,1002,pago,3080.86,USD,US,25530.79,app,TR-253207
2482,27/12/2024,1388,wire_transfer,,COP,ES,18454.09,telefono,TXN-941775
2483,2024-11-19,1129,Pago,683.18,MXN,CO,22914.38,app,TR-708147
2484,11-07-2023,1179,PAGO,1949.74,MXN,DE,-687.05,telefono,TR-177338
2485,02-26-2024,1028,retiro,2807.06,USD,DE,11757.5,app,TR-731793
2486,10-01-2023,1338,transferencia,1168.58,GBP,BR,14014.83,sucursal,PAY-877903
2487,10-12-2024,1134,wire_transfer,1649.78,COP,ES,18528.61,app,TXN-135983
2488,12-03-2023,1171,TRANSF,170.98,GBP,MX,8256.02,telefono,TXN-247817
2489,26/11/2024,1094,Retiro,240.44,EUR,JP,7553.79,telefono,PAY-109679
2490,01-17-2024,1159,Deposito,,EUR,IT,7516.37,telefono,TXN-595578
2491,2023-12-05,1131,PAGO,1447.53,JPY,CO,4351.22,web,TXN-354083
2492,14/12/2023,1239,retiro,902.57,COP,BR,13075.83,telefono,TR-578512
2493,2024-06-18,1136,TRANSF,4675.29,GBP,DE,20112.98,sucursal,OP-787158
2494,08/04/2024,1188,Deposito,3362.5,JPY,AR,11307.27,sucursal,OP-351221
2495,12-29-2024,1266,deposito,1437.35,BRL,CN,33881.1,telefono,TR-937753
2496,2024-08-08,1304,DEP,321.67,JPY,AR,22001.9,cajero,REF-557427
2497,2023-04-20,1222,RETIRO,416.23,JPY,BR,6528.47,telefono,TXN-615963
2498,12-17-2024,1049,DEP,4063.54,COP,PE,19561.22,app,REF-686149
2499,06/03/2023,1370,Pago,4070.19,GBP,FR,2261.46,cajero,REF-545933
2500,11-09-2023,1185,Deposito,3093.12,GBP,AR,5051.36,telefono,PAY-747265
2501,12-02-2024,1232,RETIRO,1108.98,MXN,CL,10968.04,app,PAY-680554
2502,12-26-2023,1228,RETIRO,7619.65,BRL,CN,16772.95,web,TR-454247
2503,2024-11-03,1160,Retiro,187.15,COP,PT,22317.22,app,TXN-656195
2504,02-14-2024,1104,Deposito,11219.03,GBP,MX,22189.46,cajero,PAY-366686
2505,29/03/2023,1282,RETIRO,340.03,EUR,JP,23679.88,app,TXN-842296
2506,15/12/2024,1167,Deposito,260.76,BRL,CN,19972.82,sucursal,TXN-312460
2507,2024-10-14,1142,Pago,610.1,COP,CN,15636.69,sucursal,TR-276299
2508,12-04-2024,1242,DEP,5379.22,GBP,PE,11713.68,cajero,TR-906624
2509,10-11-2023,1137,PAGO,5711.03,USD,JP,24197.63,cajero,TR-657745
2510,11-20-2023,1371,Transferencia,,USD,CN,12822.53,telefono,OP-509536
2511,2023-04-16,1252,DEP,893.63,COP,CL,283.24,app,TXN-163634
2512,2023-10-18,1072,RETIRO,3886.09,USD,JP,30062.99,sucursal,TXN-569586
2513,2023-01-22,1278,TRANSF,,BRL,US,1455.21,telefono,TR-660166
2514,10/04/2023,1209,deposito,1988.96,USD,JP,25873.06,web,TXN-454650
2515,16/08/2024,1064,Transferencia,,EUR,AR,19252.95,sucursal,PAY-536808
2516,2023-10-26,1227,DEP,3663.1,BRL,PT,18955.53,app,REF-308650
2517,2024-04-28,1039,Deposito,690.67,MXN,GB,15771.93,web,PAY-938953
2518,2024-12-16,1293,Pago,5499.94,USD,MX,7603.2,sucursal,OP-541956
2519,12-26-2023,1100,retiro,5061.56,MXN,ES,-713.36,web,TXN-438171
2520,28/05/2023,1350,Transferencia,,BRL,GB,19392.19,sucursal,PAY-778901
2521,07-03-2024,1014,wire_transfer,,MXN,CL,15037.35,web,PAY-603853
2522,2024-12-23,1210,Retiro,1258.32,EUR,DE,13143.38,web,TR-953230
2523,14/12/2023,1299,Transferencia,251.72,USD,BR,4698.12,web,OP-428493
2524,09/11/2024,1070,pago,9999999.0,MXN,JP,8919.19,cajero,REF-903712
2525,09-30-2024,1318,transferencia,3025.99,COP,FR,4362.96,telefono,OP-190771
2526,05-19-2023,1151,PAGO,650.43,COP,FR,17887.59,cajero,OP-223046
2527,10-20-2023,1211,deposito,1904.55,JPY,PE,26415.79,web,REF-494443
2528,02-19-2024,1189,transferencia,,COP,PE,25436.74,app,PAY-581507
2529,2023-02-02,1181,Retiro,5229.16,COP,US,19432.29,cajero,OP-358132
2530,2023-01-13,1335,pago,9903.77,COP,ES,14347.47,web,TR-290370
2531,23/08/2023,1141,Transferencia,315.28,EUR,GB,8366.85,telefono,TR-249951
2532,01/07/2023,1288,DEP,987.79,GBP,IT,25720.45,telefono,REF-882089
2533,2024-08-08,1115,PAGO,2312.43,EUR,BR,28010.69,cajero,TXN-999528
2534,26/07/2023,1114,Deposito,1730.28,COP,IT,13835.71,cajero,REF-338111
2535,07-11-2023,1178,wire_transfer,1575.47,BRL,ES,4209.31,cajero,OP-985491
2536,2024-07-12,1272,PAGO,2815.4,EUR,MX,4793.89,cajero,PAY-975732
2537,03-25-2023,1345,DEP,734.93,JPY,PT,12599.01,web,OP-432924
2538,2024-06-09,1077,pago,25.34,USD,US,5451.04,cajero,TXN-460515
2539,07/09/2023,1226,Pago,9802.66,USD,US,10356.71,sucursal,OP-107378
2540,27/12/2023,1209,PAGO,148.33,MXN,CL,11711.44,cajero,PAY-835417
2541,18/09/2024,1320,Retiro,3153.63,JPY,ES,11745.08,sucursal,TR-770604
2542,2024-12-08,1181,deposito,5.95,COP,PT,24294.63,app,TR-595281
2543,2024-03-21,1223,retiro,1619.29,EUR,US,19226.56,sucursal,OP-124193
2544,2024-08-26,1047,Transferencia,1566.52,JPY,ES,12169.47,cajero,TXN-621550
2545,2024-02-22,1394,TRANSF,1171.25,BRL,AR,17564.92,web,OP-332996
2546,21/09/2023,1037,DEP,2064.79,BRL,IT,27484.6,sucursal,REF-387675
2547,2023-07-16,1394,Retiro,3061.89,JPY,FR,21832.94,cajero,TR-967876
2548,07/10/2024,1360,PAGO,5690.57,MXN,CO,4227.11,cajero,OP-264236
2549,02-07-2023,1213,transferencia,416.27,GBP,IT,27461.09,telefono,TR-926087
2550,2024-10-03,1023,Pago,3944.93,JPY,CL,19270.21,sucursal,TR-942748
2551,2024-06-13,1172,deposito,2055.5,COP,MX,16905.61,telefono,OP-531140
2552,12-23-2023,1136,transferencia,672.63,GBP,CN,16785.9,web,REF-908979
2553,07-23-2023,1088,transferencia,2114.18,COP,US,5339.78,sucursal,PAY-124401
2554,2023-12-19,1140,Transferencia,2207.12,USD,BR,-831.08,web,PAY-518984
2555,2024-09-02,1105,RETIRO,1941.14,JPY,CL,682.61,telefono,OP-374385
2556,2023-03-08,1361,PAGO,1408.94,GBP,DE,24626.07,cajero,TR-102769
2557,02/07/2023,1020,PAGO,8031.01,BRL,BR,6986.09,app,REF-119687
2558,01-05-2024,1145,TRANSF,1284.72,USD,BR,14060.42,telefono,TR-705078
2559,2023-03-30,1350,transferencia,491.29,GBP,GB,-5296.54,sucursal,PAY-295450
2560,25/12/2024,1153,Retiro,398.51,BRL,CN,11659.51,cajero,REF-887615
2561,08-09-2023,1341,TRANSF,654.44,BRL,GB,6755.54,cajero,REF-599882
2562,08-30-2024,1186,RETIRO,2569.01,EUR,MX,16999.04,cajero,PAY-827693
2563,08-26-2023,1000,PAGO,8153.23,GBP,US,8017.94,cajero,PAY-687052
2564,14/11/2024,1107,Transferencia,1300.74,MXN,BR,18471.23,telefono,TR-310253
2565,2024-08-03,1061,RETIRO,3550.87,USD,PE,19863.45,app,OP-714704
2566,2024-02-23,1059,Pago,1499.47,COP,JP,7532.62,telefono,TR-998031
2567,13/12/2024,1202,Deposito,4196.82,BRL,PE,4138.45,web,PAY-662096
2568,12/03/2024,1100,RETIRO,1198.89,MXN,DE,10432.23,app,REF-698625
2569,19/11/2023,1165,PAGO,732.64,COP,BR,12002.05,cajero,TXN-579240
2570,06/11/2024,1341,Transferencia,4964.09,JPY,ES,14648.15,web,TXN-178591
2571,07-22-2023,1137,DEP,3255.69,JPY,CN,10119.0,sucursal,PAY-873794
2572,07-23-2024,1130,TRANSF,812.86,USD,ES,20321.74,web,REF-242374
2573,06-12-2024,1136,wire_transfer,3014.41,COP,IT,294.92,app,OP-559862
2574,07-23-2024,1146,wire_transfer,3.37,GBP,GB,9957.06,sucursal,TXN-662395
2575,2024-01-26,1219,TRANSF,,BRL,BR,15686.89,telefono,TXN-703423
2576,25/10/2024,1123,Pago,2339.54,JPY,JP,11296.48,web,PAY-866138
2577,2023-10-09,1055,transferencia,2135.93,JPY,GB,17715.51,app,TR-945855
2578,11-14-2024,1190,pago,2931.2,COP,IT,13377.81,cajero,PAY-276834
2579,10-25-2023,1115,Retiro,4446.72,JPY,GB,15506.75,cajero,PAY-376506
2580,08/08/2024,1018,PAGO,211.12,BRL,US,9181.43,cajero,TR-271390
2581,04/09/2024,1301,wire_transfer,502.1,EUR,ES,18278.74,sucursal,PAY-821735
2582,2024-03-22,1371,RETIRO,396.01,USD,GB,24261.4,app,TXN-381350
2583,03-28-2023,1041,Retiro,4624.11,COP,ES,31402.46,cajero,PAY-371674
2584,03-12-2023,1325,pago,1744.29,BRL,DE,18714.0,telefono,TXN-929142
2585,18/01/2023,1137,Deposito,4368.35,GBP,BR,10545.21,app,OP-178291
2586,13/08/2024,1091,TRANSF,233.13,GBP,PT,22955.42,sucursal,TXN-496017
2587,2023-03-18,1388,Pago,446.36,EUR,US,7654.13,cajero,TXN-642490
2588,20/06/2024,1306,DEP,163.49,EUR,BR,9778.98,sucursal,TXN-197502
2589,2024-09-03,1056,Deposito,1124.62,COP,AR,18601.55,cajero,OP-956163
2590,26/01/2023,1225,Deposito,818.72,USD,FR,19646.81,telefono,TXN-171618
2591,2023-05-22,1205,DEP,4641.67,EUR,AR,4771.52,web,PAY-336538
2592,05/09/2023,1236,transferencia,1658.84,COP,CO,11750.46,app,TXN-903003
2593,11-07-2024,1086,deposito,4297.35,GBP,IT,19734.86,telefono,OP-665875
2594,27/06/2023,1143,PAGO,3681.27,MXN,BR,11118.49,telefono,PAY-137002
2595,19/05/2023,1363,Transferencia,1113.93,EUR,AR,10463.86,cajero,OP-386652
2596,2023-04-21,1022,RETIRO,2284.46,BRL,PE,8509.46,cajero,PAY-419178
2597,09-11-2023,1207,PAGO,32.76,COP,CO,-7883.52,web,REF-445017
2598,23/07/2024,1139,PAGO,1595.2,JPY,IT,16652.87,app,TXN-756282
