id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8164477686,20150312T000000,857000,3,3.0,1896,2283,1.0,0,0,3,7,948,948,1957,0,98136,47.5019,-122.2779,1476,2458
5429091178,20150312T000000,1950000,3,2.75,1952,3424,1.5,0,0,4,12,1952,0,1992,0,98102,47.449,-122.0327,2113,2544
4274025498,20150312T000000,685000,2,1.75,1574,3904,2.0,0,0,4,9,1387,187,1909,0,98058,47.2011,-121.5021,1151,3523
4834545614,20150312T000000,1457000,3,3.0,2007,924,1.0,0,2,3,9,1311,696,1927,0,98023,47.5619,-121.3274,2146,1091
4355796688,20150312T000000,630000,4,3.5,2790,6114,2.5,0,0,4,7,2790,0,1902,0,98031,47.4349,-121.9943,2793,7721
9547069011,20150312T000000,561000,1,1.0,978,4509,1.5,0,0,3,7,796,182,1972,0,98126,47.7053,-122.322,819,3497
9459254448,20150312T000000,933000,2,2.0,1499,5744,1.5,0,0,3,9,750,749,2009,0,98166,47.3807,-122.3781,1097,7893
6989940489,20150312T000000,1193000,1,1.75,995,5229,3.5,0,0,4,8,995,0,2008,0,98008,47.2578,-122.0983,1189,3811
9809306019,20150312T000000,1930000,5,3.75,2483,5605,1.0,0,0,3,7,1626,857,1995,0,98144,47.4304,-122.3512,3119,4013
8271194255,20150312T000000,1247000,4,3.25,1893,4604,2.0,0,0,3,9,1511,382,2015,0,98019,47.7476,-121.3721,1715,6160
1514481570,20150312T000000,1861000,6,4.0,2728,9698,1.0,0,0,4,9,2408,320,1999,0,98148,47.7143,-122.0586,2340,12607
8067959126,20150312T000000,1035000,6,4.5,3019,15357,2.0,0,0,3,7,2695,324,1931,0,98092,47.4018,-121.3761,2866,12591
5623128104,20150312T000000,2161000,2,1.5,2224,12814,3.0,0,4,3,7,1847,377,2008,0,98118,47.7345,-122.1036,2547,17634
4188227113,20150312T000000,866000,4,4.0,1940,6828,1.0,0,0,3,8,1688,252,1914,0,98092,47.7096,-121.4188,1414,10077
8578816365,20150312T000000,1074000,4,3.0,3258,4827,1.0,0,0,3,5,3258,0,1998,0,98112,47.4206,-122.1622,2884,2918
2467684962,20150312T000000,1035000,3,2.25,1992,11847,1.5,0,0,3,8,1992,0,1950,0,98011,47.3085,-121.6185,2346,9209
3709074884,20150312T000000,1188000,4,3.25,1960,8126,1.5,0,0,4,7,1744,216,1993,0,98188,47.4457,-122.1506,2167,9090
7631914215,20150312T000000,801000,3,2.0,1999,2420,1.5,0,0,4,7,1823,176,1937,0,98055,47.2318,-122.095,1513,1419
2401676380,20150312T000000,2277000,4,2.75,2831,12195,1.0,0,3,3,8,2831,0,1972,0,98105,47.455,-122.2589,2883,9725
3765551532,20150312T000000,1572000,6,3.75,3642,1717,3.0,0,0,2,7,3642,0,2005,0,98109,47.3474,-121.8806,3615,2522
7529009735,20150312T000000,1096000,4,3.25,2287,3013,1.0,0,0,4,7,2287,0,1973,0,98112,47.2989,-122.2605,1884,2190
8903852013,20150312T000000,1357000,3,2.25,1653,1113,2.0,0,0,3,10,1357,296,1956,0,98027,47.4182,-121.9842,2025,1241
7579832747,20150312T000000,1377000,4,3.5,2907,5216,2.5,0,0,5,7,2275,632,2000,0,98198,47.1986,-121.7937,2501,5571
4596918034,20150312T000000,987000,2,2.0,1467,1519,1.5,0,0,5,11,1467,0,1946,0,98023,47.2654,-122.1286,1706,2089
5825591450,20150312T000000,1191000,4,3.0,2409,20539,2.0,0,0,3,7,1950,459,1933,0,98031,47.7204,-122.2666,2123,26969
5386008797,20150312T000000,974000,3,2.5,1697,2156,2.0,0,0,3,7,1697,0,2008,0,98042,47.4667,-122.3859,1635,2817
8578534630,20150312T000000,1438000,3,2.0,3352,2287,1.0,0,0,3,7,3352,0,1925,0,98055,47.369,-122.1465,3796,2229
5879365258,20150312T000000,1385000,3,2.0,2766,5491,1.0,0,0,3,9,2623,143,1984,0,98107,47.1949,-121.8703,2299,3214
1398357278,20150312T000000,1771000,5,3.5,2670,1678,1.0,0,0,3,9,2520,150,1955,0,98074,47.1775,-121.408,2997,2064
6268171314,20150312T000000,546000,2,2.25,1031,13825,1.0,0,0,4,6,715,316,2006,0,98040,47.5306,-121.8076,1287,15912
7933596697,20150312T000000,1520000,4,2.75,2047,16388,1.0,0,0,5,8,1812,235,2013,0,98039,47.1677,-121.5326,1828,10056
7355225843,20150312T000000,651000,2,2.25,1741,6262,1.0,0,0,3,7,1522,219,1991,0,98047,47.4596,-122.0643,2051,6972
8325973024,20150312T000000,1561000,4,3.0,2218,4216,1.0,0,4,4,7,2218,0,1983,0,98108,47.4065,-122.1775,2504,4551
9551426271,20150312T000000,526000,1,1.0,765,1926,1.0,0,0,4,10,486,279,1944,0,98002,47.1946,-121.4586,618,1531
9732906379,20150312T000000,820000,2,1.5,1610,6217,1.5,0,0,3,7,1456,154,1911,0,98166,47.2668,-121.6034,1847,7184
9922904941,20150312T000000,1477000,7,4.75,3723,7839,2.0,0,0,3,8,3723,0,1906,0,98029,47.4303,-121.746,2779,8000
6035126022,20150312T000000,1566000,4,3.0,1918,13298,2.0,0,0,3,9,1918,0,1940,0,98032,47.7264,-121.7875,1918,19403
5044831330,20150312T000000,410000,2,2.0,1345,13806,1.0,0,0,4,8,1345,0,1966,0,98106,47.4212,-121.5728,1694,19123
3302767693,20150312T000000,449000,3,2.75,1460,24603,1.0,0,0,3,7,1017,443,1916,0,98188,47.5205,-122.135,1420,31090
1284763794,20150312T000000,3589000,4,3.5,3800,12056,2.5,0,0,4,9,3330,470,1960,0,98136,47.5197,-122.3437,4399,12606
1902278105,20150312T000000,817000,4,3.25,2095,2906,1.0,0,0,3,7,2095,0,1987,0,98188,47.2692,-121.7309,1804,3499
6597883620,20150312T000000,2957000,3,3.0,1586,6634,3.0,0,0,5,12,1290,296,1944,0,98115,47.6671,-121.3899,1186,5196
5882709611,20150312T000000,546000,2,2.0,1410,2601,1.0,0,0,5,9,1410,0,1939,0,98072,47.2054,-122.3731,1505,1940
1560157597,20150312T000000,2774000,4,3.25,2139,3418,2.0,0,3,4,10,2139,0,2009,0,98155,47.523,-122.4309,2164,4658
8316913550,20150312T000000,1290000,4,3.5,2651,520,1.0,0,0,5,8,2416,235,1929,0,98022,47.5177,-122.2263,2242,651
3675756066,20150312T000000,988000,3,2.5,1546,8599,2.0,0,0,4,11,1546,0,1933,0,98122,47.3347,-122.2835,1924,12610
4695815050,20150312T000000,520000,3,2.0,1894,5058,1.0,0,0,4,7,1338,556,2011,0,98051,47.7146,-121.7446,1884,6422
6567234047,20150312T000000,2006000,5,3.75,2593,9298,3.0,0,0,4,9,2593,0,1941,0,98004,47.5133,-122.1019,2643,12096
7319519078,20150312T000000,755000,2,1.5,1270,8221,1.0,0,0,5,8,1053,217,1969,0,98003,47.4519,-122.3361,1142,11111
2706513427,20150313T000000,1455000,3,2.0,2210,2705,3.0,0,2,3,8,2210,0,1973,0,98055,47.4744,-122.0352,1938,3242
1101066159,20150313T000000,1272000,3,2.75,1560,7915,2.0,0,0,3,7,1560,0,1921,0,98092,47.5812,-121.4356,1576,10132
7452879383,20150313T000000,1411000,4,3.5,1861,6560,2.0,0,0,5,8,1665,196,1987,0,98022,47.5586,-121.9527,2074,7535
8863727620,20150313T000000,1473000,3,2.0,3027,2107,1.0,0,3,4,7,2823,204,1977,0,98001,47.2896,-122.0262,2781,3155
9296287706,20150313T000000,1479000,3,3.0,1877,1791,1.0,0,0,1,8,1693,184,1999,0,98188,47.4412,-121.8047,2262,936
3157626999,20150313T000000,703000,3,2.75,1756,3441,1.5,0,0,3,7,1756,0,1903,0,98155,47.2133,-122.4304,1311,2846
6618369812,20150313T000000,1330000,4,3.25,2658,5638,1.5,0,0,5,8,2493,165,1997,0,98168,47.3729,-122.4505,2030,6293
4325311030,20150313T000000,1098000,3,2.0,2149,6182,2.0,0,0,3,6,1873,276,2015,0,98188,47.1634,-122.2087,2020,5024
1999516770,20150313T000000,2680000,2,2.75,1800,524,2.0,0,0,4,8,1800,0,2009,0,98027,47.7628,-121.7997,1468,651
9247330072,20150313T000000,1656000,2,2.0,2271,10577,2.0,0,0,3,8,1960,311,2005,0,98103,47.7179,-122.4604,2163,13614
6937857084,20150313T000000,1690000,3,2.25,1508,7549,1.0,0,0,3,10,1508,0,1946,0,98072,47.2975,-122.2923,1345,10991
7815677504,20150313T000000,844000,3,2.25,1946,7065,1.0,0,1,3,7,1726,220,1956,0,98031,47.7518,-122.4862,2456,4885
8178336032,20150313T000000,296000,0,0.5,1147,2776,1.0,0,0,4,5,574,573,2004,0,98116,47.6123,-122.4842,953,4119
4722838977,20150313T000000,1573000,3,2.0,1827,4263,2.5,0,0,4,9,1610,217,1982,0,98002,47.6676,-121.5655,1627,2221
9957602681,20150313T000000,1455000,5,4.25,2280,2668,1.0,0,0,3,10,1993,287,1968,0,98070,47.1559,-122.1226,1938,2913
1812042893,20150313T000000,753000,1,0.75,1346,7453,1.0,0,1,3,8,1095,251,2011,0,98006,47.2093,-121.4469,1442,5601
6049157675,20150313T000000,2368000,6,5.0,2973,2735,1.5,0,0,4,8,2973,0,1990,0,98039,47.1948,-121.7035,2181,1821
9090067746,20150313T000000,2122000,5,3.75,2985,5694,2.0,0,0,3,8,2985,0,1963,0,98133,47.1646,-122.5082,2555,6280
9502347933,20150313T000000,1424000,3,2.0,1668,5296,1.0,0,0,5,9,1668,0,2011,0,98072,47.544,-121.6196,1701,6410
1626663476,20150313T000000,524000,3,2.25,1694,4205,1.0,0,0,3,6,1393,301,2001,0,98038,47.7115,-121.6055,1523,4940
2528188776,20150313T000000,785000,3,2.5,2243,5058,1.0,0,0,3,7,2243,0,1990,0,98029,47.3595,-122.2632,1760,5520
5732674257,20150313T000000,1531000,3,2.25,2107,1358,2.0,0,1,3,9,1787,320,1978,0,98148,47.2869,-121.9487,2624,810
4113515227,20150313T000000,860000,3,2.75,1955,20027,1.0,0,0,4,8,1955,0,1939,0,98199,47.1906,-122.493,2233,14534
9732211399,20150313T000000,1073000,5,3.5,2686,17215,1.0,0,0,3,8,2686,0,1921,0,98002,47.6943,-122.0535,3378,19300
9854711747,20150313T000000,1315000,2,2.75,1493,2098,2.0,0,0,3,10,1310,183,1984,0,98103,47.3192,-122.0531,1454,1928
2492413719,20150313T000000,1683000,4,3.5,2227,4297,2.5,0,0,2,8,2227,0,2014,0,98125,47.2956,-121.6152,2441,3399
2945482573,20150313T000000,1515000,3,3.0,2521,2162,1.0,0,0,4,9,2297,224,2013,0,98010,47.5257,-122.4543,2559,1144
7410441030,20150313T000000,1624000,5,3.75,2448,4681,3.0,0,0,3,7,1769,679,2008,0,98198,47.1918,-122.1066,2305,3453
5949497435,20150313T000000,1153000,3,2.75,1882,4388,1.5,0,1,3,7,1685,197,1900,0,98199,47.5781,-121.7814,2073,3856
7881448501,20150313T000000,992000,4,3.25,2752,14880,1.0,0,0,3,6,2490,262,1960,0,98133,47.3162,-122.1704,2198,15534
8178294920,20150313T000000,1157000,4,3.0,2141,6348,2.5,0,0,4,7,2141,0,1941,0,98168,47.4647,-121.8415,2248,6134
4957659037,20150313T000000,522000,4,3.5,2457,2694,2.0,0,0,3,3,1973,484,1947,2005,98117,47.7497,-122.3197,2167,3795
6143808831,20150313T000000,1728000,5,3.5,2693,729,1.0,0,0,5,8,2531,162,2007,0,98125,47.7214,-121.6874,2594,690
3696061806,20150313T000000,1098000,3,2.5,1668,12253,3.0,0,0,5,8,834,834,2013,0,98122,47.6213,-121.4936,1549,8132
7600270391,20150313T000000,1202000,2,2.25,1293,2718,1.5,0,0,3,10,813,480,1979,0,98136,47.3326,-121.9761,1176,3573
2067850070,20150313T000000,686000,2,2.25,1497,1264,1.0,0,0,4,9,1059,438,2006,0,98039,47.2597,-122.1002,1650,666
5037608627,20150313T000000,581000,2,1.5,1551,1989,2.0,0,0,3,8,1361,190,1911,0,98103,47.6642,-122.0514,1463,1841
4674334053,20150313T000000,737000,3,2.0,1852,8505,2.0,0,0,3,8,1513,339,1937,0,98038,47.765,-122.2553,1418,6940
4749052172,20150313T000000,591000,3,2.5,1601,5013,2.0,0,0,3,7,801,800,1901,0,98112,47.3742,-121.961,1733,7179
4960813891,20150313T000000,4778000,7,4.75,3305,10446,2.0,0,3,5,8,3305,0,2002,0,98074,47.701,-122.2317,4060,11189
1235344652,20150313T000000,1841000,4,4.0,2119,5518,3.0,0,0,3,8,1857,262,2003,0,98070,47.1617,-121.5354,2403,8260
2506771868,20150313T000000,920000,3,3.25,1988,2323,1.0,0,0,3,7,1684,304,1949,0,98052,47.3671,-121.792,2463,2744
6693637787,20150313T000000,1504000,4,3.25,2710,4535,2.0,0,0,4,8,2345,365,1997,0,98148,47.6836,-122.2889,2415,5293
9130555248,20150313T000000,1358000,4,3.5,2052,14160,1.5,0,0,3,7,1254,798,2000,0,98119,47.5226,-122.001,2005,16479
7317528013,20150313T000000,1467000,5,4.0,2926,2249,1.5,0,0,5,9,2740,186,1945,0,98122,47.5108,-121.6325,2763,1678
1799449098,20150313T000000,765000,4,3.0,1823,14089,2.0,0,0,3,7,1823,0,1954,0,98075,47.6324,-121.4005,1940,7402
4091077797,20150313T000000,2239000,5,4.0,2426,1160,2.0,1,0,4,8,2426,0,1929,0,98199,47.1627,-121.5753,2522,1640
9512653413,20150313T000000,3416000,6,4.5,3552,10412,2.0,0,1,3,8,3552,0,1974,0,98126,47.2638,-121.3349,2512,7561
9926483926,20150313T000000,894000,4,2.75,2348,2517,1.0,0,0,3,7,2348,0,1984,0,98004,47.4916,-121.7325,2459,3073
1829565787,20150313T000000,1027000,3,3.25,1661,7172,1.5,0,1,3,8,1456,205,1913,0,98116,47.2107,-121.7038,1860,4859
1440727459,20150313T000000,1079000,3,2.75,2788,3281,1.0,0,0,4,7,2667,121,1981,0,98199,47.4405,-121.7195,3310,3515
2071264533,20150313T000000,1175000,3,2.5,2080,12441,1.0,0,0,3,7,1675,405,2002,0,98065,47.4553,-121.4605,1539,7401
6559779333,20150313T000000,1589000,4,3.5,2259,2596,2.5,0,0,3,8,2259,0,1972,0,98105,47.3151,-121.4564,1989,3660
4265218912,20150313T000000,1214000,4,3.5,2270,4792,1.0,0,0,5,8,2270,0,1983,0,98040,47.7773,-121.4573,2466,3941
3150983288,20150313T000000,871000,4,2.75,2104,8419,2.5,0,0,3,7,1598,506,1975,0,98107,47.4797,-121.6138,2333,9853
4089039452,20150313T000000,1417000,5,4.25,2419,1661,1.5,0,0,3,10,2419,0,1981,0,98008,47.7295,-121.4963,2428,1803
8454739093,20150314T000000,918000,2,1.75,1946,7041,1.0,0,0,3,7,1374,572,1971,0,98116,47.5195,-122.1743,2079,6392
5424573832,20150314T000000,1158000,3,3.0,1307,6773,1.5,0,0,5,9,1015,292,1933,0,98045,47.5221,-121.3312,1123,5126
5387522700,20150314T000000,1120000,4,3.75,2205,2189,1.0,0,0,3,7,2054,151,1945,0,98148,47.4571,-121.554,2779,1883
7222661949,20150314T000000,1913000,5,4.25,2714,1632,1.0,0,0,4,9,2443,271,1976,0,98118,47.2578,-122.2531,2131,1118
9679646601,20150314T000000,841000,3,2.25,1906,1461,1.0,0,0,3,11,1622,284,1949,0,98125,47.7453,-122.1729,1975,1866
7608458032,20150314T000000,1283000,3,2.75,1562,2268,2.0,0,0,3,8,1273,289,2003,0,98074,47.2743,-121.931,1567,1937
7286362850,20150314T000000,1288000,3,2.0,1929,4928,1.0,0,0,4,8,1929,0,2002,0,98003,47.189,-122.0114,1620,4801
8140763593,20150314T000000,2714000,4,3.0,2585,1257,1.0,0,0,4,9,2199,386,1970,0,98119,47.1862,-122.332,2928,1443
6022961445,20150314T000000,1203000,4,3.75,2107,8599,2.0,0,0,4,8,2107,0,2015,0,98001,47.6931,-121.894,2035,10348
1174864069,20150314T000000,1649000,3,3.0,2273,1873,2.0,0,0,3,8,2167,106,1993,0,98168,47.5585,-122.3371,2839,1813
1252650988,20150314T000000,2316000,6,4.25,3254,35934,2.0,0,2,3,7,3254,0,1976,0,98148,47.4254,-122.0771,4044,39810
3065237151,20150314T000000,1591000,4,3.0,2694,6728,1.0,0,0,2,9,2694,0,2009,0,98019,47.7261,-121.6748,2072,6983
8596495885,20150314T000000,804000,3,2.0,1832,3222,2.0,0,0,3,7,1634,198,1950,0,98122,47.5461,-122.2167,2356,2048
9778145924,20150314T000000,1652000,3,3.0,2897,1630,2.0,0,0,4,9,2760,137,1945,0,98148,47.3796,-122.1188,2317,1204
6057580106,20150314T000000,1292000,3,3.0,1641,13303,1.0,0,0,3,9,1105,536,1978,0,98059,47.5379,-121.8555,1383,12332
2956938989,20150314T000000,2064000,3,2.75,2376,2335,2.5,0,0,4,8,1737,639,1971,0,98052,47.6721,-122.21,1823,1859
4497632027,20150314T000000,4577000,6,3.75,3831,3733,2.0,0,0,4,8,3831,0,1971,0,98042,47.6299,-121.9415,2719,2083
7528310909,20150314T000000,2666000,4,3.25,2614,3882,2.0,0,0,3,9,2614,0,2001,0,98188,47.229,-122.2681,2189,2552
3828866964,20150314T000000,2037000,4,3.5,2528,2071,1.0,0,0,3,8,2528,0,2011,0,98092,47.693,-122.4863,2989,2274
2360010738,20150314T000000,690000,3,2.0,1746,2096,1.0,0,0,3,8,1348,398,1958,0,98188,47.6755,-121.6496,2038,1490
8717360643,20150314T000000,1138000,5,4.0,3235,8162,1.0,0,0,3,7,3235,0,1995,0,98188,47.2537,-122.3516,4059,7606
6739831064,20150314T000000,1008000,3,2.25,1718,8557,1.0,0,1,4,8,1718,0,1965,1985,98030,47.4569,-121.8369,1258,11519
9380286420,20150314T000000,865000,3,2.25,1751,4220,1.0,0,0,3,8,1299,452,1909,0,98148,47.6327,-121.8784,1401,2992
2805035025,20150314T000000,802000,3,3.0,2310,989,1.0,0,0,5,8,1783,527,1923,0,98022,47.2455,-122.437,2063,651
3461186880,20150314T000000,1424000,5,3.25,2768,19227,2.5,0,0,3,7,2768,0,2010,0,98112,47.3938,-122.5132,2774,21511
2181426737,20150314T000000,1155000,6,4.75,3020,5042,1.0,0,0,3,6,2361,659,1997,0,98053,47.2519,-122.1553,2600,6195
5457263517,20150314T000000,991000,3,2.25,1829,12171,2.5,0,0,2,7,1829,0,1974,0,98133,47.3867,-121.4279,2341,13215
6050979878,20150314T000000,1030000,3,2.25,1596,19449,1.0,0,0,3,7,1596,0,1902,0,98006,47.1615,-121.4776,1202,14678
5316276085,20150314T000000,745000,0,0.5,706,4461,1.0,0,1,3,8,706,0,2015,0,98047,47.3001,-122.0564,893,6630
5651686847,20150314T000000,1179000,4,3.5,2112,2045,1.0,0,0,1,9,2112,0,1905,0,98008,47.4125,-121.9995,2457,2405
5488328123,20150314T000000,1058000,2,1.75,1859,9489,2.0,0,0,3,8,1645,214,2013,0,98008,47.4043,-121.7523,1858,11111
5645990945,20150314T000000,1202000,5,3.75,3017,2774,1.0,0,0,3,7,3017,0,2000,0,98168,47.4211,-121.8538,2219,2320
8203215920,20150314T000000,935000,3,2.5,1693,1278,3.0,0,0,3,8,1299,394,1949,0,98177,47.3164,-122.3441,1837,651
1074511881,20150314T000000,475000,4,3.75,2426,5300,2.0,0,0,5,5,2093,333,1957,0,98053,47.3677,-121.8468,2178,6568
8909335647,20150314T000000,1256000,4,4.0,2194,8215,1.0,0,0,3,7,2194,0,2007,2000,98031,47.162,-121.36,2716,11325
3572723874,20150314T000000,462000,4,4.0,2578,10544,2.0,0,0,3,3,2327,251,1943,1986,98166,47.6727,-121.4156,2640,9851
1996023054,20150314T000000,1689000,3,2.75,2364,48412,2.0,0,0,3,10,2255,109,1928,0,98065,47.2354,-122.2315,2817,49074
4952195259,20150314T000000,1148000,2,2.0,1879,3911,2.0,0,0,3,11,1879,0,1929,0,98108,47.4847,-121.4861,1557,4736
7147644379,20150314T000000,1160000,3,3.25,2040,3390,1.0,0,0,2,9,1886,154,2001,0,98122,47.3764,-121.5393,2165,3484
9289928427,20150314T000000,1333000,4,3.25,2327,20858,1.0,0,2,4,8,2327,0,1916,0,98001,47.3223,-122.2044,1651,19661
6298734533,20150314T000000,2642000,3,2.0,2204,1028,1.5,0,0,3,13,2045,159,1907,0,98040,47.7648,-121.9543,2492,651
9797976295,20150314T000000,1112000,4,2.75,1916,1494,1.0,0,0,3,8,1552,364,1978,0,98155,47.2771,-121.8158,2218,1702
2436952829,20150314T000000,2088000,3,3.25,2692,9326,2.0,0,4,4,7,2151,541,2009,0,98198,47.4245,-121.679,2745,8587
9243213308,20150314T000000,2004000,6,4.5,3565,671,1.0,0,0,3,10,3071,494,1922,0,98040,47.2352,-121.4544,4615,651
8722779772,20150314T000000,1540000,5,3.75,2785,2746,1.0,0,0,4,8,1983,802,1917,0,98092,47.6945,-121.7674,3523,3351
5754088070,20150314T000000,949000,3,2.0,2506,1107,1.0,0,0,5,8,2018,488,1986,0,98115,47.2284,-121.8722,2958,1140
7352573265,20150314T000000,2229000,5,4.0,3244,11281,2.0,0,0,3,8,2987,257,1958,0,98077,47.3998,-121.3831,2509,6139
3097266897,20150314T000000,1077000,4,2.75,1935,34167,1.0,0,0,3,8,1752,183,1999,0,98019,47.6812,-121.8748,2241,35190
4871449322,20150314T000000,652000,3,2.0,1886,4246,2.0,0,0,3,7,1718,168,1954,0,98038,47.6512,-122.0361,1493,6000
5271400218,20150314T000000,1340000,3,3.0,2754,1428,2.0,0,0,4,8,2509,245,1944,0,98034,47.2894,-121.3319,2725,2017
7093400836,20150314T000000,1839000,3,2.75,3538,7136,1.0,0,0,4,9,3538,0,1943,0,98053,47.3483,-121.5419,2911,7435
8097856603,20150314T000000,1224000,3,2.75,1446,5998,2.0,0,3,3,8,1446,0,1949,0,98019,47.4931,-121.9157,1580,3356
5550874192,20150314T000000,1980000,3,2.25,2369,528,1.0,0,0,3,7,2150,219,1980,0,98053,47.4256,-121.4903,2308,651
2022538705,20150314T000000,681000,5,4.0,2886,6633,1.0,0,2,3,5,2711,175,1939,0,98029,47.2143,-121.4106,2278,7874
8955339509,20150314T000000,1126000,4,3.75,2393,22143,2.0,0,0,4,9,2191,202,1950,0,98034,47.7508,-122.0299,1983,21370
7047594132,20150315T000000,1084000,2,2.25,1404,2938,3.0,0,0,3,7,1404,0,1965,0,98198,47.2958,-121.4347,1732,3488
4587015900,20150315T000000,912000,3,2.75,1819,3370,2.0,0,1,3,8,1819,0,1958,0,98005,47.2942,-122.4692,1523,4360
4818687953,20150315T000000,2744000,4,3.25,2470,3560,2.5,0,0,3,8,2470,0,2007,0,98019,47.621,-121.846,2699,4139
4196988283,20150315T000000,1114000,3,2.75,2269,9144,1.5,0,0,3,8,1788,481,2012,0,98030,47.6335,-121.67,2939,5374
9424962824,20150315T000000,1195000,5,3.75,2352,3203,1.0,0,0,3,7,2352,0,1969,0,98065,47.3998,-121.3775,2794,3302
5590033228,20150315T000000,587000,2,1.5,1447,7047,2.0,0,0,3,8,1149,298,1952,0,98050,47.2952,-121.6219,1509,8607
6700635479,20150315T000000,1328000,3,2.25,3237,3609,1.0,0,0,3,8,3109,128,1927,0,98028,47.7468,-122.3541,3369,2935
8030312052,20150315T000000,1078000,3,2.25,2700,4548,1.0,0,0,3,7,2291,409,2002,0,98039,47.2637,-121.9599,2516,4183
2715159989,20150315T000000,667000,3,2.25,3009,14310,3.0,0,0,3,6,2243,766,1942,0,98001,47.1907,-122.1502,2640,8727
7708025960,20150315T000000,1627000,4,3.0,2845,5662,2.0,0,0,3,5,2845,0,2014,0,98014,47.2956,-121.7471,3367,3543
2667945345,20150315T000000,2523000,4,3.5,2164,11858,2.5,0,0,3,10,2164,0,1935,2011,98070,47.4721,-121.7751,2030,11810
1181478957,20150315T000000,861000,3,2.5,1952,10799,2.0,0,0,3,5,1710,242,1955,0,98168,47.2083,-121.7418,1934,10076
8611582019,20150315T000000,870000,3,2.25,1404,2576,1.0,0,2,2,8,919,485,1952,0,98019,47.3768,-122.2547,1676,2378
7244209189,20150315T000000,5770000,7,5.25,5121,6221,1.0,0,0,5,8,4931,190,2004,0,98023,47.7474,-121.6428,4812,9050
6116585473,20150315T000000,2389000,4,3.0,3405,8143,1.0,0,0,3,7,3405,0,2014,0,98070,47.3942,-122.2983,3992,7088
1371451763,20150315T000000,1655000,3,3.25,3163,8517,1.0,0,0,5,9,2200,963,1971,0,98077,47.2852,-122.4702,2681,5505
6344338833,20150315T000000,486000,3,2.5,1782,4345,1.0,0,0,3,7,1782,0,1907,0,98023,47.3595,-121.8958,1479,3696
4026531858,20150315T000000,979000,3,2.25,1800,8116,1.0,0,0,4,7,1633,167,1965,0,98092,47.6791,-122.1414,1353,9956
9243315788,20150315T000000,625000,3,2.25,1568,8581,2.0,0,0,4,7,1409,159,1947,1983,98074,47.2285,-122.1115,1981,4741
8489665311,20150315T000000,1538000,2,2.25,1272,4220,2.5,0,0,5,11,1016,256,2001,0,98125,47.3351,-121.4486,1329,5940
8058432501,20150315T000000,1372000,5,3.25,2415,10172,2.0,0,0,3,9,2258,157,1961,0,98198,47.3919,-121.6705,2457,14526
3916642241,20150315T000000,812000,3,2.25,1842,9025,3.0,0,0,3,7,1656,186,1956,0,98133,47.6743,-122.4977,2230,7065
9778808157,20150315T000000,354000,2,1.5,1510,11867,1.0,0,0,3,7,1510,0,1908,0,98056,47.4062,-122.4782,1297,13772
8404476062,20150315T000000,938000,3,2.25,2655,2476,1.5,0,0,2,6,2655,0,1955,0,98024,47.378,-121.9629,2699,3450
2877391571,20150315T000000,2328000,5,3.25,2400,4164,1.0,0,0,3,11,1982,418,1921,0,98024,47.4005,-121.5547,2700,2200
4176909799,20150315T000000,2203000,4,2.75,2123,3331,2.0,0,0,4,10,1856,267,1987,0,98029,47.6126,-121.7206,2346,3304
5514528101,20150315T000000,1040000,1,1.0,2162,8321,1.0,0,2,3,10,2162,0,2007,0,98109,47.7476,-122.3324,1769,4745
6169308359,20150315T000000,649000,2,2.25,1339,14497,2.0,0,0,4,7,1339,0,1996,0,98042,47.6146,-121.6944,1180,12087
9709926266,20150315T000000,561000,3,3.25,2008,2187,1.5,0,0,3,6,1697,311,2009,0,98117,47.2179,-121.4053,1584,2478
4839907969,20150315T000000,800000,3,2.5,1799,3774,1.0,0,0,4,7,1480,319,1962,0,98155,47.5315,-121.4485,1303,5060
5411751067,20150315T000000,2693000,3,2.25,2178,4753,2.0,0,0,4,12,1923,255,1988,0,98022,47.5718,-121.5776,2463,6281
2232267331,20150315T000000,1240000,3,2.25,2010,4324,2.0,0,0,3,9,2010,0,1931,0,98126,47.7661,-122.2208,2461,2381
6879050443,20150315T000000,970000,3,3.0,2477,4381,2.0,0,0,4,7,2280,197,1948,0,98059,47.1552,-122.0218,3162,6125
1603765509,20150315T000000,1735000,3,2.0,1737,9368,2.0,0,0,3,8,1532,205,1968,0,98109,47.2487,-121.4068,2021,10101
4656441528,20150315T000000,630000,2,1.75,1133,8593,1.0,0,0,3,8,1133,0,1931,0,98039,47.3091,-121.4158,1072,6602
8442836263,20150315T000000,1090000,5,3.75,2635,4761,1.0,0,0,4,7,2372,263,1900,0,98146,47.6933,-121.4756,2839,6414
7890038540,20150315T000000,919000,4,3.25,2014,3024,1.0,0,0,3,7,1507,507,1954,0,98030,47.5932,-122.0744,1897,4010
6070319333,20150315T000000,1077000,4,2.75,1961,1759,2.0,0,0,3,7,1405,556,1992,0,98019,47.7031,-122.495,1513,1167
2212369664,20150315T000000,861000,3,2.75,2011,13366,2.0,0,0,3,6,1511,500,1980,0,98148,47.2224,-122.4784,2605,17435
1230265447,20150315T000000,1550000,3,2.75,2707,6242,1.0,0,0,3,8,2574,133,1982,1999,98007,47.4703,-121.893,2139,5204
